"MTU (CET/CEST)","Area","Production Type","Generation (MW)"
"01/01/2025 22:15:00 - 01/01/2025 22:30:00","BZN|ES","Fossil Brown coal/Lignite","0.00"
"01/01/2025 22:30:00 - 01/01/2025 22:45:00","BZN|ES","Fossil Brown coal/Lignite","0.00"
"01/01/2025 22:45:00 - 01/01/2025 23:00:00","BZN|ES","Fossil Brown coal/Lignite","0.00"
"01/01/2025 23:00:00 - 01/01/2025 23:15:00","BZN|ES","Fossil Brown coal/Lignite","0.00"
"01/01/2025 23:15:00 - 01/01/2025 23:30:00","BZN|ES","Fossil Brown coal/Lignite","0.00"
"01/01/2025 23:30:00 - 01/01/2025 23:45:00","BZN|ES","Fossil Brown coal/Lignite","0.00"
"01/01/2025 23:45:00 - 02/01/2025 00:00:00","BZN|ES","Fossil Brown coal/Lignite","0.00"
"01/01/2025 00:00:00 - 01/01/2025 00:15:00","BZN|ES","Fossil Coal-derived gas","0.00"
"01/01/2025 00:15:00 - 01/01/2025 00:30:00","BZN|ES","Fossil Coal-derived gas","0.00"
"01/01/2025 00:30:00 - 01/01/2025 00:45:00","BZN|ES","Fossil Coal-derived gas","0.00"
"01/01/2025 00:45:00 - 01/01/2025 01:00:00","BZN|ES","Fossil Coal-derived gas","0.00"
"01/01/2025 01:00:00 - 01/01/2025 01:15:00","BZN|ES","Fossil Coal-derived gas","0.00"
"01/01/2025 01:15:00 - 01/01/2025 01:30:00","BZN|ES","Fossil Coal-derived gas","0.00"
"01/01/2025 01:30:00 - 01/01/2025 01:45:00","BZN|ES","Fossil Coal-derived gas","0.00"
"01/01/2025 01:45:00 - 01/01/2025 02:00:00","BZN|ES","Fossil Coal-derived gas","0.00"
"01/01/2025 02:00:00 - 01/01/2025 02:15:00","BZN|ES","Fossil Coal-derived gas","0.00"
"01/01/2025 02:15:00 - 01/01/2025 02:30:00","BZN|ES","Fossil Coal-derived gas","0.00"
"01/01/2025 02:30:00 - 01/01/2025 02:45:00","BZN|ES","Fossil Coal-derived gas","0.00"
"01/01/2025 02:45:00 - 01/01/2025 03:00:00","BZN|ES","Fossil Coal-derived gas","0.00"
"01/01/2025 03:00:00 - 01/01/2025 03:15:00","BZN|ES","Fossil Coal-derived gas","0.00"
"01/01/2025 03:15:00 - 01/01/2025 03:30:00","BZN|ES","Fossil Coal-derived gas","0.00"
"01/01/2025 03:30:00 - 01/01/2025 03:45:00","BZN|ES","Fossil Coal-derived gas","0.00"
"01/01/2025 03:45:00 - 01/01/2025 04:00:00","BZN|ES","Fossil Coal-derived gas","0.00"
"01/01/2025 04:00:00 - 01/01/2025 04:15:00","BZN|ES","Fossil Coal-derived gas","0.00"
"01/01/2025 04:15:00 - 01/01/2025 04:30:00","BZN|ES","Fossil Coal-derived gas","0.00"
"01/01/2025 04:30:00 - 01/01/2025 04:45:00","BZN|ES","Fossil Coal-derived gas","0.00"
"01/01/2025 04:45:00 - 01/01/2025 05:00:00","BZN|ES","Fossil Coal-derived gas","0.00"
"01/01/2025 05:00:00 - 01/01/2025 05:15:00","BZN|ES","Fossil Coal-derived gas","0.00"
"01/01/2025 05:15:00 - 01/01/2025 05:30:00","BZN|ES","Fossil Coal-derived gas","0.00"
"01/01/2025 05:30:00 - 01/01/2025 05:45:00","BZN|ES","Fossil Coal-derived gas","0.00"
"01/01/2025 05:45:00 - 01/01/2025 06:00:00","BZN|ES","Fossil Coal-derived gas","0.00"
"01/01/2025 06:00:00 - 01/01/2025 06:15:00","BZN|ES","Fossil Coal-derived gas","0.00"
"01/01/2025 06:15:00 - 01/01/2025 06:30:00","BZN|ES","Fossil Coal-derived gas","0.00"
"01/01/2025 06:30:00 - 01/01/2025 06:45:00","BZN|ES","Fossil Coal-derived gas","0.00"
"01/01/2025 06:45:00 - 01/01/2025 07:00:00","BZN|ES","Fossil Coal-derived gas","0.00"
"01/01/2025 07:00:00 - 01/01/2025 07:15:00","BZN|ES","Fossil Coal-derived gas","0.00"
"01/01/2025 07:15:00 - 01/01/2025 07:30:00","BZN|ES","Fossil Coal-derived gas","0.00"
"01/01/2025 07:30:00 - 01/01/2025 07:45:00","BZN|ES","Fossil Coal-derived gas","0.00"
"01/01/2025 07:45:00 - 01/01/2025 08:00:00","BZN|ES","Fossil Coal-derived gas","0.00"
"01/01/2025 08:00:00 - 01/01/2025 08:15:00","BZN|ES","Fossil Coal-derived gas","0.00"
"01/01/2025 08:15:00 - 01/01/2025 08:30:00","BZN|ES","Fossil Coal-derived gas","0.00"
"01/01/2025 08:30:00 - 01/01/2025 08:45:00","BZN|ES","Fossil Coal-derived gas","0.00"
"01/01/2025 08:45:00 - 01/01/2025 09:00:00","BZN|ES","Fossil Coal-derived gas","0.00"
"01/01/2025 09:00:00 - 01/01/2025 09:15:00","BZN|ES","Fossil Coal-derived gas","0.00"
"01/01/2025 09:15:00 - 01/01/2025 09:30:00","BZN|ES","Fossil Coal-derived gas","0.00"
"01/01/2025 09:30:00 - 01/01/2025 09:45:00","BZN|ES","Fossil Coal-derived gas","0.00"
"01/01/2025 09:45:00 - 01/01/2025 10:00:00","BZN|ES","Fossil Coal-derived gas","0.00"
"01/01/2025 10:00:00 - 01/01/2025 10:15:00","BZN|ES","Fossil Coal-derived gas","0.00"
"01/01/2025 10:15:00 - 01/01/2025 10:30:00","BZN|ES","Fossil Coal-derived gas","0.00"
"01/01/2025 10:30:00 - 01/01/2025 10:45:00","BZN|ES","Fossil Coal-derived gas","0.00"
"01/01/2025 10:45:00 - 01/01/2025 11:00:00","BZN|ES","Fossil Coal-derived gas","0.00"
"01/01/2025 11:00:00 - 01/01/2025 11:15:00","BZN|ES","Fossil Coal-derived gas","0.00"
"01/01/2025 11:15:00 - 01/01/2025 11:30:00","BZN|ES","Fossil Coal-derived gas","0.00"
"01/01/2025 11:30:00 - 01/01/2025 11:45:00","BZN|ES","Fossil Coal-derived gas","0.00"
"01/01/2025 11:45:00 - 01/01/2025 12:00:00","BZN|ES","Fossil Coal-derived gas","0.00"
"01/01/2025 12:00:00 - 01/01/2025 12:15:00","BZN|ES","Fossil Coal-derived gas","0.00"
"01/01/2025 12:15:00 - 01/01/2025 12:30:00","BZN|ES","Fossil Coal-derived gas","0.00"
"01/01/2025 12:30:00 - 01/01/2025 12:45:00","BZN|ES","Fossil Coal-derived gas","0.00"
"01/01/2025 12:45:00 - 01/01/2025 13:00:00","BZN|ES","Fossil Coal-derived gas","0.00"
"01/01/2025 13:00:00 - 01/01/2025 13:15:00","BZN|ES","Fossil Coal-derived gas","0.00"
"01/01/2025 13:15:00 - 01/01/2025 13:30:00","BZN|ES","Fossil Coal-derived gas","0.00"
"01/01/2025 13:30:00 - 01/01/2025 13:45:00","BZN|ES","Fossil Coal-derived gas","0.00"
"01/01/2025 13:45:00 - 01/01/2025 14:00:00","BZN|ES","Fossil Coal-derived gas","0.00"
"01/01/2025 14:00:00 - 01/01/2025 14:15:00","BZN|ES","Fossil Coal-derived gas","0.00"
"01/01/2025 14:15:00 - 01/01/2025 14:30:00","BZN|ES","Fossil Coal-derived gas","0.00"
"01/01/2025 14:30:00 - 01/01/2025 14:45:00","BZN|ES","Fossil Coal-derived gas","0.00"
"01/01/2025 14:45:00 - 01/01/2025 15:00:00","BZN|ES","Fossil Coal-derived gas","0.00"
"01/01/2025 15:00:00 - 01/01/2025 15:15:00","BZN|ES","Fossil Coal-derived gas","0.00"
"01/01/2025 15:15:00 - 01/01/2025 15:30:00","BZN|ES","Fossil Coal-derived gas","0.00"
"01/01/2025 15:30:00 - 01/01/2025 15:45:00","BZN|ES","Fossil Coal-derived gas","0.00"
"01/01/2025 15:45:00 - 01/01/2025 16:00:00","BZN|ES","Fossil Coal-derived gas","0.00"
"01/01/2025 16:00:00 - 01/01/2025 16:15:00","BZN|ES","Fossil Coal-derived gas","0.00"
"01/01/2025 16:15:00 - 01/01/2025 16:30:00","BZN|ES","Fossil Coal-derived gas","0.00"
"01/01/2025 16:30:00 - 01/01/2025 16:45:00","BZN|ES","Fossil Coal-derived gas","0.00"
"01/01/2025 16:45:00 - 01/01/2025 17:00:00","BZN|ES","Fossil Coal-derived gas","0.00"
"01/01/2025 17:00:00 - 01/01/2025 17:15:00","BZN|ES","Fossil Coal-derived gas","0.00"
"01/01/2025 17:15:00 - 01/01/2025 17:30:00","BZN|ES","Fossil Coal-derived gas","0.00"
"01/01/2025 17:30:00 - 01/01/2025 17:45:00","BZN|ES","Fossil Coal-derived gas","0.00"
"01/01/2025 17:45:00 - 01/01/2025 18:00:00","BZN|ES","Fossil Coal-derived gas","0.00"
"01/01/2025 18:00:00 - 01/01/2025 18:15:00","BZN|ES","Fossil Coal-derived gas","0.00"
"01/01/2025 18:15:00 - 01/01/2025 18:30:00","BZN|ES","Fossil Coal-derived gas","0.00"
"01/01/2025 18:30:00 - 01/01/2025 18:45:00","BZN|ES","Fossil Coal-derived gas","0.00"
"01/01/2025 18:45:00 - 01/01/2025 19:00:00","BZN|ES","Fossil Coal-derived gas","0.00"
"01/01/2025 19:00:00 - 01/01/2025 19:15:00","BZN|ES","Fossil Coal-derived gas","0.00"
"01/01/2025 19:15:00 - 01/01/2025 19:30:00","BZN|ES","Fossil Coal-derived gas","0.00"
"01/01/2025 19:30:00 - 01/01/2025 19:45:00","BZN|ES","Fossil Coal-derived gas","0.00"
"01/01/2025 19:45:00 - 01/01/2025 20:00:00","BZN|ES","Fossil Coal-derived gas","0.00"
"01/01/2025 20:00:00 - 01/01/2025 20:15:00","BZN|ES","Fossil Coal-derived gas","0.00"
"01/01/2025 20:15:00 - 01/01/2025 20:30:00","BZN|ES","Fossil Coal-derived gas","0.00"
"01/01/2025 20:30:00 - 01/01/2025 20:45:00","BZN|ES","Fossil Coal-derived gas","0.00"
"01/01/2025 20:45:00 - 01/01/2025 21:00:00","BZN|ES","Fossil Coal-derived gas","0.00"
"01/01/2025 21:00:00 - 01/01/2025 21:15:00","BZN|ES","Fossil Coal-derived gas","0.00"
"01/01/2025 21:15:00 - 01/01/2025 21:30:00","BZN|ES","Fossil Coal-derived gas","0.00"
"01/01/2025 21:30:00 - 01/01/2025 21:45:00","BZN|ES","Fossil Coal-derived gas","0.00"
"01/01/2025 21:45:00 - 01/01/2025 22:00:00","BZN|ES","Fossil Coal-derived gas","0.00"
"01/01/2025 22:00:00 - 01/01/2025 22:15:00","BZN|ES","Fossil Coal-derived gas","0.00"
"01/01/2025 22:15:00 - 01/01/2025 22:30:00","BZN|ES","Fossil Coal-derived gas","0.00"
"01/01/2025 22:30:00 - 01/01/2025 22:45:00","BZN|ES","Fossil Coal-derived gas","0.00"
"01/01/2025 22:45:00 - 01/01/2025 23:00:00","BZN|ES","Fossil Coal-derived gas","0.00"
"01/01/2025 23:00:00 - 01/01/2025 23:15:00","BZN|ES","Fossil Coal-derived gas","0.00"
"01/01/2025 23:15:00 - 01/01/2025 23:30:00","BZN|ES","Fossil Coal-derived gas","0.00"
"01/01/2025 23:30:00 - 01/01/2025 23:45:00","BZN|ES","Fossil Coal-derived gas","0.00"
"01/01/2025 23:45:00 - 02/01/2025 00:00:00","BZN|ES","Fossil Coal-derived gas","0.00"
"01/01/2025 00:00:00 - 01/01/2025 00:15:00","BZN|ES","Fossil Gas","8608.00"
"01/01/2025 00:15:00 - 01/01/2025 00:30:00","BZN|ES","Fossil Gas","8848.00"
"01/01/2025 00:30:00 - 01/01/2025 00:45:00","BZN|ES","Fossil Gas","8716.00"
"01/01/2025 00:45:00 - 01/01/2025 01:00:00","BZN|ES","Fossil Gas","8444.00"
"01/01/2025 01:00:00 - 01/01/2025 01:15:00","BZN|ES","Fossil Gas","8276.00"
"01/01/2025 01:15:00 - 01/01/2025 01:30:00","BZN|ES","Fossil Gas","8384.00"
"01/01/2025 01:30:00 - 01/01/2025 01:45:00","BZN|ES","Fossil Gas","8356.00"
"01/01/2025 01:45:00 - 01/01/2025 02:00:00","BZN|ES","Fossil Gas","8168.00"
"01/01/2025 02:00:00 - 01/01/2025 02:15:00","BZN|ES","Fossil Gas","7848.00"
"01/01/2025 02:15:00 - 01/01/2025 02:30:00","BZN|ES","Fossil Gas","7892.00"
"01/01/2025 02:30:00 - 01/01/2025 02:45:00","BZN|ES","Fossil Gas","7476.00"
"01/01/2025 02:45:00 - 01/01/2025 03:00:00","BZN|ES","Fossil Gas","7120.00"
"01/01/2025 03:00:00 - 01/01/2025 03:15:00","BZN|ES","Fossil Gas","6884.00"
"01/01/2025 03:15:00 - 01/01/2025 03:30:00","BZN|ES","Fossil Gas","7040.00"
"01/01/2025 03:30:00 - 01/01/2025 03:45:00","BZN|ES","Fossil Gas","6876.00"
"01/01/2025 03:45:00 - 01/01/2025 04:00:00","BZN|ES","Fossil Gas","6724.00"
"01/01/2025 04:00:00 - 01/01/2025 04:15:00","BZN|ES","Fossil Gas","6536.00"
"01/01/2025 04:15:00 - 01/01/2025 04:30:00","BZN|ES","Fossil Gas","6596.00"
"01/01/2025 04:30:00 - 01/01/2025 04:45:00","BZN|ES","Fossil Gas","6428.00"
"01/01/2025 04:45:00 - 01/01/2025 05:00:00","BZN|ES","Fossil Gas","6300.00"
"01/01/2025 05:00:00 - 01/01/2025 05:15:00","BZN|ES","Fossil Gas","6156.00"
"01/01/2025 05:15:00 - 01/01/2025 05:30:00","BZN|ES","Fossil Gas","6172.00"
"01/01/2025 05:30:00 - 01/01/2025 05:45:00","BZN|ES","Fossil Gas","6272.00"
"01/01/2025 05:45:00 - 01/01/2025 06:00:00","BZN|ES","Fossil Gas","6400.00"
"01/01/2025 06:00:00 - 01/01/2025 06:15:00","BZN|ES","Fossil Gas","6372.00"
"01/01/2025 06:15:00 - 01/01/2025 06:30:00","BZN|ES","Fossil Gas","6268.00"
"01/01/2025 06:30:00 - 01/01/2025 06:45:00","BZN|ES","Fossil Gas","6212.00"
"01/01/2025 06:45:00 - 01/01/2025 07:00:00","BZN|ES","Fossil Gas","6216.00"
"01/01/2025 07:00:00 - 01/01/2025 07:15:00","BZN|ES","Fossil Gas","6316.00"
"01/01/2025 07:15:00 - 01/01/2025 07:30:00","BZN|ES","Fossil Gas","6576.00"
"01/01/2025 07:30:00 - 01/01/2025 07:45:00","BZN|ES","Fossil Gas","6476.00"
"01/01/2025 07:45:00 - 01/01/2025 08:00:00","BZN|ES","Fossil Gas","6460.00"
"01/01/2025 08:00:00 - 01/01/2025 08:15:00","BZN|ES","Fossil Gas","6504.00"
"01/01/2025 08:15:00 - 01/01/2025 08:30:00","BZN|ES","Fossil Gas","6432.00"
"01/01/2025 08:30:00 - 01/01/2025 08:45:00","BZN|ES","Fossil Gas","6392.00"
"01/01/2025 08:45:00 - 01/01/2025 09:00:00","BZN|ES","Fossil Gas","6184.00"
"01/01/2025 09:00:00 - 01/01/2025 09:15:00","BZN|ES","Fossil Gas","6168.00"
"01/01/2025 09:15:00 - 01/01/2025 09:30:00","BZN|ES","Fossil Gas","6548.00"
"01/01/2025 09:30:00 - 01/01/2025 09:45:00","BZN|ES","Fossil Gas","6156.00"
"01/01/2025 09:45:00 - 01/01/2025 10:00:00","BZN|ES","Fossil Gas","5448.00"
"01/01/2025 10:00:00 - 01/01/2025 10:15:00","BZN|ES","Fossil Gas","4920.00"
"01/01/2025 10:15:00 - 01/01/2025 10:30:00","BZN|ES","Fossil Gas","4400.00"
"01/01/2025 10:30:00 - 01/01/2025 10:45:00","BZN|ES","Fossil Gas","3760.00"
"01/01/2025 10:45:00 - 01/01/2025 11:00:00","BZN|ES","Fossil Gas","3408.00"
"01/01/2025 11:00:00 - 01/01/2025 11:15:00","BZN|ES","Fossil Gas","3228.00"
"01/01/2025 11:15:00 - 01/01/2025 11:30:00","BZN|ES","Fossil Gas","2920.00"
"01/01/2025 11:30:00 - 01/01/2025 11:45:00","BZN|ES","Fossil Gas","2552.00"
"01/01/2025 11:45:00 - 01/01/2025 12:00:00","BZN|ES","Fossil Gas","2576.00"
"01/01/2025 12:00:00 - 01/01/2025 12:15:00","BZN|ES","Fossil Gas","2632.00"
"01/01/2025 12:15:00 - 01/01/2025 12:30:00","BZN|ES","Fossil Gas","2644.00"
"01/01/2025 12:30:00 - 01/01/2025 12:45:00","BZN|ES","Fossil Gas","2572.00"
"01/01/2025 12:45:00 - 01/01/2025 13:00:00","BZN|ES","Fossil Gas","2772.00"
"01/01/2025 13:00:00 - 01/01/2025 13:15:00","BZN|ES","Fossil Gas","3064.00"
"01/01/2025 13:15:00 - 01/01/2025 13:30:00","BZN|ES","Fossil Gas","3152.00"
"01/01/2025 13:30:00 - 01/01/2025 13:45:00","BZN|ES","Fossil Gas","3132.00"
"01/01/2025 13:45:00 - 01/01/2025 14:00:00","BZN|ES","Fossil Gas","3276.00"
"01/01/2025 14:00:00 - 01/01/2025 14:15:00","BZN|ES","Fossil Gas","3300.00"
"01/01/2025 14:15:00 - 01/01/2025 14:30:00","BZN|ES","Fossil Gas","3452.00"
"01/01/2025 14:30:00 - 01/01/2025 14:45:00","BZN|ES","Fossil Gas","3360.00"
"01/01/2025 14:45:00 - 01/01/2025 15:00:00","BZN|ES","Fossil Gas","3252.00"
"01/01/2025 15:00:00 - 01/01/2025 15:15:00","BZN|ES","Fossil Gas","3200.00"
"01/01/2025 15:15:00 - 01/01/2025 15:30:00","BZN|ES","Fossil Gas","3192.00"
"01/01/2025 15:30:00 - 01/01/2025 15:45:00","BZN|ES","Fossil Gas","3144.00"
"01/01/2025 15:45:00 - 01/01/2025 16:00:00","BZN|ES","Fossil Gas","2948.00"
"01/01/2025 16:00:00 - 01/01/2025 16:15:00","BZN|ES","Fossil Gas","3224.00"
"01/01/2025 16:15:00 - 01/01/2025 16:30:00","BZN|ES","Fossil Gas","3176.00"
"01/01/2025 16:30:00 - 01/01/2025 16:45:00","BZN|ES","Fossil Gas","3688.00"
"01/01/2025 16:45:00 - 01/01/2025 17:00:00","BZN|ES","Fossil Gas","4148.00"
"01/01/2025 17:00:00 - 01/01/2025 17:15:00","BZN|ES","Fossil Gas","4860.00"
"01/01/2025 17:15:00 - 01/01/2025 17:30:00","BZN|ES","Fossil Gas","5116.00"
"01/01/2025 17:30:00 - 01/01/2025 17:45:00","BZN|ES","Fossil Gas","5616.00"
"01/01/2025 17:45:00 - 01/01/2025 18:00:00","BZN|ES","Fossil Gas","6468.00"
"01/01/2025 18:00:00 - 01/01/2025 18:15:00","BZN|ES","Fossil Gas","7152.00"
"01/01/2025 18:15:00 - 01/01/2025 18:30:00","BZN|ES","Fossil Gas","6688.00"
"01/01/2025 18:30:00 - 01/01/2025 18:45:00","BZN|ES","Fossil Gas","6932.00"
"01/01/2025 18:45:00 - 01/01/2025 19:00:00","BZN|ES","Fossil Gas","7348.00"
"01/01/2025 19:00:00 - 01/01/2025 19:15:00","BZN|ES","Fossil Gas","7556.00"
"01/01/2025 19:15:00 - 01/01/2025 19:30:00","BZN|ES","Fossil Gas","7564.00"
"01/01/2025 19:30:00 - 01/01/2025 19:45:00","BZN|ES","Fossil Gas","7676.00"
"01/01/2025 19:45:00 - 01/01/2025 20:00:00","BZN|ES","Fossil Gas","7748.00"
"01/01/2025 20:00:00 - 01/01/2025 20:15:00","BZN|ES","Fossil Gas","7892.00"
"01/01/2025 20:15:00 - 01/01/2025 20:30:00","BZN|ES","Fossil Gas","7632.00"
"01/01/2025 20:30:00 - 01/01/2025 20:45:00","BZN|ES","Fossil Gas","7736.00"
"01/01/2025 20:45:00 - 01/01/2025 21:00:00","BZN|ES","Fossil Gas","7860.00"
"01/01/2025 21:00:00 - 01/01/2025 21:15:00","BZN|ES","Fossil Gas","7936.00"
"01/01/2025 21:15:00 - 01/01/2025 21:30:00","BZN|ES","Fossil Gas","8208.00"
"01/01/2025 21:30:00 - 01/01/2025 21:45:00","BZN|ES","Fossil Gas","8104.00"
"01/01/2025 21:45:00 - 01/01/2025 22:00:00","BZN|ES","Fossil Gas","7868.00"
"01/01/2025 22:00:00 - 01/01/2025 22:15:00","BZN|ES","Fossil Gas","7792.00"
"01/01/2025 22:15:00 - 01/01/2025 22:30:00","BZN|ES","Fossil Gas","7888.00"
"01/01/2025 22:30:00 - 01/01/2025 22:45:00","BZN|ES","Fossil Gas","7720.00"
"01/01/2025 22:45:00 - 01/01/2025 23:00:00","BZN|ES","Fossil Gas","7472.00"
"01/01/2025 23:00:00 - 01/01/2025 23:15:00","BZN|ES","Fossil Gas","7296.00"
"01/01/2025 23:15:00 - 01/01/2025 23:30:00","BZN|ES","Fossil Gas","7548.00"
"01/01/2025 23:30:00 - 01/01/2025 23:45:00","BZN|ES","Fossil Gas","7232.00"
"01/01/2025 23:45:00 - 02/01/2025 00:00:00","BZN|ES","Fossil Gas","6932.00"
"01/01/2025 00:00:00 - 01/01/2025 00:15:00","BZN|ES","Fossil Hard coal","512.00"
"01/01/2025 00:15:00 - 01/01/2025 00:30:00","BZN|ES","Fossil Hard coal","500.00"
"01/01/2025 00:30:00 - 01/01/2025 00:45:00","BZN|ES","Fossil Hard coal","468.00"
"01/01/2025 00:45:00 - 01/01/2025 01:00:00","BZN|ES","Fossil Hard coal","436.00"
"01/01/2025 01:00:00 - 01/01/2025 01:15:00","BZN|ES","Fossil Hard coal","392.00"
"01/01/2025 01:15:00 - 01/01/2025 01:30:00","BZN|ES","Fossil Hard coal","356.00"
"01/01/2025 01:30:00 - 01/01/2025 01:45:00","BZN|ES","Fossil Hard coal","328.00"
"01/01/2025 01:45:00 - 01/01/2025 02:00:00","BZN|ES","Fossil Hard coal","292.00"
"01/01/2025 02:00:00 - 01/01/2025 02:15:00","BZN|ES","Fossil Hard coal","248.00"
"01/01/2025 02:15:00 - 01/01/2025 02:30:00","BZN|ES","Fossil Hard coal","248.00"
"01/01/2025 02:30:00 - 01/01/2025 02:45:00","BZN|ES","Fossil Hard coal","248.00"
"01/01/2025 02:45:00 - 01/01/2025 03:00:00","BZN|ES","Fossil Hard coal","248.00"
"01/01/2025 03:00:00 - 01/01/2025 03:15:00","BZN|ES","Fossil Hard coal","248.00"
"01/01/2025 03:15:00 - 01/01/2025 03:30:00","BZN|ES","Fossil Hard coal","252.00"
"01/01/2025 03:30:00 - 01/01/2025 03:45:00","BZN|ES","Fossil Hard coal","252.00"
"01/01/2025 03:45:00 - 01/01/2025 04:00:00","BZN|ES","Fossil Hard coal","252.00"
"01/01/2025 04:00:00 - 01/01/2025 04:15:00","BZN|ES","Fossil Hard coal","248.00"
"01/01/2025 04:15:00 - 01/01/2025 04:30:00","BZN|ES","Fossil Hard coal","248.00"
"01/01/2025 04:30:00 - 01/01/2025 04:45:00","BZN|ES","Fossil Hard coal","248.00"
"01/01/2025 04:45:00 - 01/01/2025 05:00:00","BZN|ES","Fossil Hard coal","248.00"
"01/01/2025 05:00:00 - 01/01/2025 05:15:00","BZN|ES","Fossil Hard coal","248.00"
"01/01/2025 05:15:00 - 01/01/2025 05:30:00","BZN|ES","Fossil Hard coal","252.00"
"01/01/2025 05:30:00 - 01/01/2025 05:45:00","BZN|ES","Fossil Hard coal","252.00"
"01/01/2025 05:45:00 - 01/01/2025 06:00:00","BZN|ES","Fossil Hard coal","248.00"
"01/01/2025 06:00:00 - 01/01/2025 06:15:00","BZN|ES","Fossil Hard coal","248.00"
"01/01/2025 06:15:00 - 01/01/2025 06:30:00","BZN|ES","Fossil Hard coal","248.00"
"01/01/2025 06:30:00 - 01/01/2025 06:45:00","BZN|ES","Fossil Hard coal","248.00"
"01/01/2025 06:45:00 - 01/01/2025 07:00:00","BZN|ES","Fossil Hard coal","248.00"
"01/01/2025 07:00:00 - 01/01/2025 07:15:00","BZN|ES","Fossil Hard coal","248.00"
"01/01/2025 07:15:00 - 01/01/2025 07:30:00","BZN|ES","Fossil Hard coal","248.00"
"01/01/2025 07:30:00 - 01/01/2025 07:45:00","BZN|ES","Fossil Hard coal","248.00"
"01/01/2025 07:45:00 - 01/01/2025 08:00:00","BZN|ES","Fossil Hard coal","248.00"
"01/01/2025 08:00:00 - 01/01/2025 08:15:00","BZN|ES","Fossil Hard coal","248.00"
"01/01/2025 08:15:00 - 01/01/2025 08:30:00","BZN|ES","Fossil Hard coal","248.00"
"01/01/2025 08:30:00 - 01/01/2025 08:45:00","BZN|ES","Fossil Hard coal","248.00"
"01/01/2025 08:45:00 - 01/01/2025 09:00:00","BZN|ES","Fossil Hard coal","248.00"
"01/01/2025 09:00:00 - 01/01/2025 09:15:00","BZN|ES","Fossil Hard coal","248.00"
"01/01/2025 09:15:00 - 01/01/2025 09:30:00","BZN|ES","Fossil Hard coal","248.00"
"01/01/2025 09:30:00 - 01/01/2025 09:45:00","BZN|ES","Fossil Hard coal","248.00"
"01/01/2025 09:45:00 - 01/01/2025 10:00:00","BZN|ES","Fossil Hard coal","248.00"
"01/01/2025 10:00:00 - 01/01/2025 10:15:00","BZN|ES","Fossil Hard coal","248.00"
"01/01/2025 10:15:00 - 01/01/2025 10:30:00","BZN|ES","Fossil Hard coal","248.00"
"01/01/2025 10:30:00 - 01/01/2025 10:45:00","BZN|ES","Fossil Hard coal","248.00"
"01/01/2025 10:45:00 - 01/01/2025 11:00:00","BZN|ES","Fossil Hard coal","248.00"
"01/01/2025 11:00:00 - 01/01/2025 11:15:00","BZN|ES","Fossil Hard coal","248.00"
"01/01/2025 11:15:00 - 01/01/2025 11:30:00","BZN|ES","Fossil Hard coal","248.00"
"01/01/2025 11:30:00 - 01/01/2025 11:45:00","BZN|ES","Fossil Hard coal","248.00"
"01/01/2025 11:45:00 - 01/01/2025 12:00:00","BZN|ES","Fossil Hard coal","252.00"
"01/01/2025 12:00:00 - 01/01/2025 12:15:00","BZN|ES","Fossil Hard coal","248.00"
"01/01/2025 12:15:00 - 01/01/2025 12:30:00","BZN|ES","Fossil Hard coal","252.00"
"01/01/2025 12:30:00 - 01/01/2025 12:45:00","BZN|ES","Fossil Hard coal","248.00"
"01/01/2025 12:45:00 - 01/01/2025 13:00:00","BZN|ES","Fossil Hard coal","248.00"
"01/01/2025 13:00:00 - 01/01/2025 13:15:00","BZN|ES","Fossil Hard coal","252.00"
"01/01/2025 13:15:00 - 01/01/2025 13:30:00","BZN|ES","Fossil Hard coal","252.00"
"01/01/2025 13:30:00 - 01/01/2025 13:45:00","BZN|ES","Fossil Hard coal","252.00"
"01/01/2025 13:45:00 - 01/01/2025 14:00:00","BZN|ES","Fossil Hard coal","248.00"
"01/01/2025 14:00:00 - 01/01/2025 14:15:00","BZN|ES","Fossil Hard coal","248.00"
"01/01/2025 14:15:00 - 01/01/2025 14:30:00","BZN|ES","Fossil Hard coal","248.00"
"01/01/2025 14:30:00 - 01/01/2025 14:45:00","BZN|ES","Fossil Hard coal","248.00"
"01/01/2025 14:45:00 - 01/01/2025 15:00:00","BZN|ES","Fossil Hard coal","248.00"
"01/01/2025 15:00:00 - 01/01/2025 15:15:00","BZN|ES","Fossil Hard coal","248.00"
"01/01/2025 15:15:00 - 01/01/2025 15:30:00","BZN|ES","Fossil Hard coal","248.00"
"01/01/2025 15:30:00 - 01/01/2025 15:45:00","BZN|ES","Fossil Hard coal","248.00"
"01/01/2025 15:45:00 - 01/01/2025 16:00:00","BZN|ES","Fossil Hard coal","248.00"
"01/01/2025 16:00:00 - 01/01/2025 16:15:00","BZN|ES","Fossil Hard coal","248.00"
"01/01/2025 16:15:00 - 01/01/2025 16:30:00","BZN|ES","Fossil Hard coal","248.00"
"01/01/2025 16:30:00 - 01/01/2025 16:45:00","BZN|ES","Fossil Hard coal","248.00"
"01/01/2025 16:45:00 - 01/01/2025 17:00:00","BZN|ES","Fossil Hard coal","248.00"
"01/01/2025 17:00:00 - 01/01/2025 17:15:00","BZN|ES","Fossil Hard coal","248.00"
"01/01/2025 17:15:00 - 01/01/2025 17:30:00","BZN|ES","Fossil Hard coal","264.00"
